message,timestamp,severity,tags,attributes
[internal] load build context,2026-08-21T16:28:00.547306352Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:a4d7b64060c641099494af856434d80411fa1e118d07c4dc5f9b06824ed0801e"",""started"":""2026-08-21T16:28:00.446792692Z"",""completed"":""2026-08-21T16:28:00.546803958Z""}"
[stage-0 2/8] WORKDIR /app/,2026-08-21T16:28:00.568192539Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:f670359d6d5e72ee98e62c39bc177c05bc19525660e55bc32515f2fc07e6759e"",""inputs"":[""sha256:4c4f4ae686483e3535c4d091497ce4b696fa371f283f659a8c072831728d06f5""],""started"":""2026-08-21T16:28:00.5677199Z"",""completed"":""2026-08-21T16:28:00.5677199Z"",""cached"":true}"
[stage-0 3/8] COPY .nixpacks/nixpkgs-bc8f8d1be58e8c8383e683a06e1e1e57893fff87.nix .nixpacks/nixpkgs-bc8f8d1be58e8c8383e683a06e1e1e57893fff87.nix,2026-08-21T16:28:00.568195714Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:c482d58dbff3ada327ee0f29c941ac296eb68d69af269056b3aed07f4b1f36c8"",""inputs"":[""sha256:f670359d6d5e72ee98e62c39bc177c05bc19525660e55bc32515f2fc07e6759e"",""sha256:a4d7b64060c641099494af856434d80411fa1e118d07c4dc5f9b06824ed0801e""],""started"":""2026-08-21T16:28:00.5677199Z"",""completed"":""2026-08-21T16:28:00.5677199Z"",""cached"":true}"
[stage-0 4/8] RUN nix-env -if .nixpacks/nixpkgs-bc8f8d1be58e8c8383e683a06e1e1e57893fff87.nix && nix-collect-garbage -d,2026-08-21T16:28:00.568197006Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:7a1b71ec372d088976081333c09487be8b2f12fcca2394f6734e3c346f84b327"",""inputs"":[""sha256:c482d58dbff3ada327ee0f29c941ac296eb68d69af269056b3aed07f4b1f36c8""],""started"":""2026-08-21T16:28:00.5677199Z"",""completed"":""2026-08-21T16:28:00.567804076Z"",""cached"":true}"
[stage-0 5/8] COPY . /app/.,2026-08-21T16:28:00.568205439Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:94b59ea1a91afb96660d38c79e65a7106fe7625f4df09f576d227d6ff91c7912"",""inputs"":[""sha256:7a1b71ec372d088976081333c09487be8b2f12fcca2394f6734e3c346f84b327"",""sha256:a4d7b64060c641099494af856434d80411fa1e118d07c4dc5f9b06824ed0801e""],""started"":""2026-08-21T16:28:00.567966751Z""}"
[stage-0 5/8] COPY . /app/.,2026-08-21T16:28:00.738874770Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:94b59ea1a91afb96660d38c79e65a7106fe7625f4df09f576d227d6ff91c7912"",""inputs"":[""sha256:7a1b71ec372d088976081333c09487be8b2f12fcca2394f6734e3c346f84b327"",""sha256:a4d7b64060c641099494af856434d80411fa1e118d07c4dc5f9b06824ed0801e""],""started"":""2026-08-21T16:28:00.567966751Z"",""completed"":""2026-08-21T16:28:00.738547699Z""}"
"[stage-0 6/8] RUN --mount=type=cache,id=s/2f22293c-9116-4952-b24d-3937d322e2e1-/root/cache/pip,target=/root/.cache/pip python -m venv --copies /opt/venv && . /opt/venv/bin/activate && pip install -r requirements.txt",2026-08-21T16:28:00.757996290Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""inputs"":[""sha256:94b59ea1a91afb96660d38c79e65a7106fe7625f4df09f576d227d6ff91c7912""],""started"":""2026-08-21T16:28:00.757474276Z""}"
"Collecting ccxt==4.5.75 (from -r requirements.txt (line 1))
",2026-08-21T16:28:05.049662638Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""Q29sbGVjdGluZyBjY3h0PT00LjUuNzUgKGZyb20gLXIgcmVxdWlyZW1lbnRzLnR4dCAobGluZSAxKSkK"",""timestamp"":""2026-08-21T16:28:05.049662638Z""}"
"  Downloading ccxt-4.5.75-py3-none-any.whl.metadata (155 kB)
",2026-08-21T16:28:05.070313542Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""ICBEb3dubG9hZGluZyBjY3h0LTQuNS43NS1weTMtbm9uZS1hbnkud2hsLm1ldGFkYXRhICgxNTUga0IpCg=="",""timestamp"":""2026-08-21T16:28:05.070313542Z""}"
     ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 155.5/155.5 kB 27.6 MB/s eta 0:00:00,2026-08-21T16:28:05.077936129Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""ICAgICDilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIEgMTU1LjUvMTU1LjUga0IgMjcuNiBNQi9zIGV0YSAwOjAwOjAw"",""timestamp"":""2026-08-21T16:28:05.077936129Z""}"
,2026-08-21T16:28:05.078064852Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""Cg=="",""timestamp"":""2026-08-21T16:28:05.078064852Z""}"
"Collecting yfinance==1.6.0 (from -r requirements.txt (line 2))
",2026-08-21T16:28:05.110549662Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""Q29sbGVjdGluZyB5ZmluYW5jZT09MS42LjAgKGZyb20gLXIgcmVxdWlyZW1lbnRzLnR4dCAobGluZSAyKSkK"",""timestamp"":""2026-08-21T16:28:05.110549662Z""}"
"  Downloading yfinance-1.6.0-py3-none-any.whl.metadata (6.7 kB)
",2026-08-21T16:28:05.114745117Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""ICBEb3dubG9hZGluZyB5ZmluYW5jZS0xLjYuMC1weTMtbm9uZS1hbnkud2hsLm1ldGFkYXRhICg2Ljcga0IpCg=="",""timestamp"":""2026-08-21T16:28:05.114745117Z""}"
"Collecting pandas==2.2.3 (from -r requirements.txt (line 3))
",2026-08-21T16:28:05.233117853Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""Q29sbGVjdGluZyBwYW5kYXM9PTIuMi4zIChmcm9tIC1yIHJlcXVpcmVtZW50cy50eHQgKGxpbmUgMykpCg=="",""timestamp"":""2026-08-21T16:28:05.233117853Z""}"
"  Downloading pandas-2.2.3-cp311-cp311-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata (89 kB)
",2026-08-21T16:28:05.237202371Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""ICBEb3dubG9hZGluZyBwYW5kYXMtMi4yLjMtY3AzMTEtY3AzMTEtbWFueWxpbnV4XzJfMTdfeDg2XzY0Lm1hbnlsaW51eDIwMTRfeDg2XzY0LndobC5tZXRhZGF0YSAoODkga0IpCg=="",""timestamp"":""2026-08-21T16:28:05.237202371Z""}"
     ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 89.9/89.9 kB 457.1 MB/s eta 0:00:00,2026-08-21T16:28:05.239364926Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""ICAgICDilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIEgODkuOS84OS45IGtCIDQ1Ny4xIE1CL3MgZXRhIDA6MDA6MDA="",""timestamp"":""2026-08-21T16:28:05.239364926Z""}"
,2026-08-21T16:28:05.239392837Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""Cg=="",""timestamp"":""2026-08-21T16:28:05.239392837Z""}"
"Collecting pydantic==2.13.4 (from -r requirements.txt (line 4))
",2026-08-21T16:28:05.404010499Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""Q29sbGVjdGluZyBweWRhbnRpYz09Mi4xMy40IChmcm9tIC1yIHJlcXVpcmVtZW50cy50eHQgKGxpbmUgNCkpCg=="",""timestamp"":""2026-08-21T16:28:05.404010499Z""}"
"  Downloading pydantic-2.13.4-py3-none-any.whl.metadata (109 kB)
",2026-08-21T16:28:05.408122248Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""ICBEb3dubG9hZGluZyBweWRhbnRpYy0yLjEzLjQtcHkzLW5vbmUtYW55LndobC5tZXRhZGF0YSAoMTA5IGtCKQo="",""timestamp"":""2026-08-21T16:28:05.408122248Z""}"
     ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 109.4/109.4 kB 433.8 MB/s eta 0:00:00,2026-08-21T16:28:05.410314968Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""ICAgICDilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIHilIEgMTA5LjQvMTA5LjQga0IgNDMzLjggTUIvcyBldGEgMDowMDowMA=="",""timestamp"":""2026-08-21T16:28:05.410314968Z""}"
,2026-08-21T16:28:05.410577332Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""Cg=="",""timestamp"":""2026-08-21T16:28:05.410577332Z""}"
"Collecting python-dotenv==1.2.3 (from -r requirements.txt (line 5))
",2026-08-21T16:28:05.430772182Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""Q29sbGVjdGluZyBweXRob24tZG90ZW52PT0xLjIuMyAoZnJvbSAtciByZXF1aXJlbWVudHMudHh0IChsaW5lIDUpKQo="",""timestamp"":""2026-08-21T16:28:05.430772182Z""}"
"  Downloading python_dotenv-1.2.3-py3-none-any.whl.metadata (29 kB)
",2026-08-21T16:28:05.434280105Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""ICBEb3dubG9hZGluZyBweXRob25fZG90ZW52LTEuMi4zLXB5My1ub25lLWFueS53aGwubWV0YWRhdGEgKDI5IGtCKQo="",""timestamp"":""2026-08-21T16:28:05.434280105Z""}"
"Collecting pytz==2025.2 (from -r requirements.txt (line 6))
",2026-08-21T16:28:05.476512761Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""Q29sbGVjdGluZyBweXR6PT0yMDI1LjIgKGZyb20gLXIgcmVxdWlyZW1lbnRzLnR4dCAobGluZSA2KSkK"",""timestamp"":""2026-08-21T16:28:05.476512761Z""}"
"  Downloading pytz-2025.2-py2.py3-none-any.whl.metadata (22 kB)
",2026-08-21T16:28:05.480023598Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""ICBEb3dubG9hZGluZyBweXR6LTIwMjUuMi1weTIucHkzLW5vbmUtYW55LndobC5tZXRhZGF0YSAoMjIga0IpCg=="",""timestamp"":""2026-08-21T16:28:05.480023598Z""}"
"Collecting fastapi==0.141.1 (from -r requirements.txt (line 7))
",2026-08-21T16:28:05.552175294Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""Q29sbGVjdGluZyBmYXN0YXBpPT0wLjE0MS4xIChmcm9tIC1yIHJlcXVpcmVtZW50cy50eHQgKGxpbmUgNykpCg=="",""timestamp"":""2026-08-21T16:28:05.552175294Z""}"
"  Downloading fastapi-0.141.1-py3-none-any.whl.metadata (27 kB)
",2026-08-21T16:28:05.5561445Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""ICBEb3dubG9hZGluZyBmYXN0YXBpLTAuMTQxLjEtcHkzLW5vbmUtYW55LndobC5tZXRhZGF0YSAoMjcga0IpCg=="",""timestamp"":""2026-08-21T16:28:05.5561445Z""}"
"Collecting uvicorn==0.52.4 (from -r requirements.txt (line 8))
",2026-08-21T16:28:05.589864723Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""Q29sbGVjdGluZyB1dmljb3JuPT0wLjUyLjQgKGZyb20gLXIgcmVxdWlyZW1lbnRzLnR4dCAobGluZSA4KSkK"",""timestamp"":""2026-08-21T16:28:05.589864723Z""}"
"  Downloading uvicorn-0.52.4-py3-none-any.whl.metadata (6.6 kB)
",2026-08-21T16:28:05.593420598Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""ICBEb3dubG9hZGluZyB1dmljb3JuLTAuNTIuNC1weTMtbm9uZS1hbnkud2hsLm1ldGFkYXRhICg2LjYga0IpCg=="",""timestamp"":""2026-08-21T16:28:05.593420598Z""}"
"Collecting beautifulsoup4==4.15.0 (from -r requirements.txt (line 9))
",2026-08-21T16:28:05.611269779Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""Q29sbGVjdGluZyBiZWF1dGlmdWxzb3VwND09NC4xNS4wIChmcm9tIC1yIHJlcXVpcmVtZW50cy50eHQgKGxpbmUgOSkpCg=="",""timestamp"":""2026-08-21T16:28:05.611269779Z""}"
"  Downloading beautifulsoup4-4.15.0-py3-none-any.whl.metadata (3.8 kB)
",2026-08-21T16:28:05.614696331Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""ICBEb3dubG9hZGluZyBiZWF1dGlmdWxzb3VwNC00LjE1LjAtcHkzLW5vbmUtYW55LndobC5tZXRhZGF0YSAoMy44IGtCKQo="",""timestamp"":""2026-08-21T16:28:05.614696331Z""}"
"Collecting lxml==6.1.1 (from -r requirements.txt (line 10))
",2026-08-21T16:28:05.887026873Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""Q29sbGVjdGluZyBseG1sPT02LjEuMSAoZnJvbSAtciByZXF1aXJlbWVudHMudHh0IChsaW5lIDEwKSkK"",""timestamp"":""2026-08-21T16:28:05.887026873Z""}"
"  Downloading lxml-6.1.1-cp311-cp311-manylinux_2_26_x86_64.manylinux_2_28_x86_64.whl.metadata (3.5 kB)
",2026-08-21T16:28:05.891137671Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""ICBEb3dubG9hZGluZyBseG1sLTYuMS4xLWNwMzExLWNwMzExLW1hbnlsaW51eF8yXzI2X3g4Nl82NC5tYW55bGludXhfMl8yOF94ODZfNjQud2hsLm1ldGFkYXRhICgzLjUga0IpCg=="",""timestamp"":""2026-08-21T16:28:05.891137671Z""}"
"Collecting feedparser==6.0.14 (from -r requirements.txt (line 11))
",2026-08-21T16:28:05.906411658Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""Q29sbGVjdGluZyBmZWVkcGFyc2VyPT02LjAuMTQgKGZyb20gLXIgcmVxdWlyZW1lbnRzLnR4dCAobGluZSAxMSkpCg=="",""timestamp"":""2026-08-21T16:28:05.906411658Z""}"
"  Downloading feedparser-6.0.14-py3-none-any.whl.metadata (2.7 kB)
",2026-08-21T16:28:05.911109867Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""ICBEb3dubG9hZGluZyBmZWVkcGFyc2VyLTYuMC4xNC1weTMtbm9uZS1hbnkud2hsLm1ldGFkYXRhICgyLjcga0IpCg=="",""timestamp"":""2026-08-21T16:28:05.911109867Z""}"
"Collecting httpx==0.28.1 (from -r requirements.txt (line 12))
",2026-08-21T16:28:05.934870668Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""Q29sbGVjdGluZyBodHRweD09MC4yOC4xIChmcm9tIC1yIHJlcXVpcmVtZW50cy50eHQgKGxpbmUgMTIpKQo="",""timestamp"":""2026-08-21T16:28:05.934870668Z""}"
"  Downloading httpx-0.28.1-py3-none-any.whl.metadata (7.1 kB)
",2026-08-21T16:28:05.938657289Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""ICBEb3dubG9hZGluZyBodHRweC0wLjI4LjEtcHkzLW5vbmUtYW55LndobC5tZXRhZGF0YSAoNy4xIGtCKQo="",""timestamp"":""2026-08-21T16:28:05.938657289Z""}"
"Collecting pytest==9.0.3 (from -r requirements.txt (line 13))
",2026-08-21T16:28:05.98659162Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""Q29sbGVjdGluZyBweXRlc3Q9PTkuMC4zIChmcm9tIC1yIHJlcXVpcmVtZW50cy50eHQgKGxpbmUgMTMpKQo="",""timestamp"":""2026-08-21T16:28:05.98659162Z""}"
"  Downloading pytest-9.0.3-py3-none-any.whl.metadata (7.6 kB)
",2026-08-21T16:28:05.990548186Z,info,"{""serviceId"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deploymentId"":""2968a509-51be-459f-94f4-98ea3e0feb82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:3acd225e713172875121011c09972ef4a7f0db8d5cf260e3fe95dadc82fbe697"",""stream"":1,""data"":""ICBEb3dubG9hZGluZyBweXRlc3QtOS4wLjMtcHkzLW5vbmUtYW55LndobC5tZXRhZGF0YSAoNy42IGtCKQo="",""timestamp"":""2026-08-21T16:28:05.990548186Z""}"
